"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-19T09:23:06","false","",""
"2","1","file:/data/krp-0114_a/","/data/krp-0114_a","krp-0114_a","","Done","","Folder","","2026-08-19T09:44:00","false","",""
"3","2","file:/data/krp-0114_a/krp-0114_a01-0003.TIF","/data/krp-0114_a/krp-0114_a01-0003.TIF","krp-0114_a01-0003.TIF","Signature","Done","20829408","File","tif","2026-08-19T09:43:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"4","2","file:/data/krp-0114_a/krp-0114_a01-0002.TIF","/data/krp-0114_a/krp-0114_a01-0002.TIF","krp-0114_a01-0002.TIF","Signature","Done","21685814","File","tif","2026-08-19T09:43:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"5","2","file:/data/krp-0114_a/krp-0114_a01-0001.TIF","/data/krp-0114_a/krp-0114_a01-0001.TIF","krp-0114_a01-0001.TIF","Signature","Done","21618624","File","tif","2026-08-19T09:43:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","2","file:/data/krp-0114_a/krp-0114_a01-0004.TIF","/data/krp-0114_a/krp-0114_a01-0004.TIF","krp-0114_a01-0004.TIF","Signature","Done","21964824","File","tif","2026-08-19T09:43:41","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","2","file:/data/krp-0114_a/krp-0114_a01-0005.TIF","/data/krp-0114_a/krp-0114_a01-0005.TIF","krp-0114_a01-0005.TIF","Signature","Done","19187886","File","tif","2026-08-19T09:43:44","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","2","file:/data/krp-0114_a/krp-0114_a01-0006.TIF","/data/krp-0114_a/krp-0114_a01-0006.TIF","krp-0114_a01-0006.TIF","Signature","Done","19505050","File","tif","2026-08-19T09:43:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","2","file:/data/krp-0114_a/krp-0114_a01-0009.TIF","/data/krp-0114_a/krp-0114_a01-0009.TIF","krp-0114_a01-0009.TIF","Signature","Done","19384296","File","tif","2026-08-19T09:43:55","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","2","file:/data/krp-0114_a/krp-0114_a01-0007.TIF","/data/krp-0114_a/krp-0114_a01-0007.TIF","krp-0114_a01-0007.TIF","Signature","Done","19858818","File","tif","2026-08-19T09:43:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","2","file:/data/krp-0114_a/krp-0114_a01-0008.TIF","/data/krp-0114_a/krp-0114_a01-0008.TIF","krp-0114_a01-0008.TIF","Signature","Done","19297894","File","tif","2026-08-19T09:43:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","2","file:/data/krp-0114_a/krp-0114_a01-0011.TIF","/data/krp-0114_a/krp-0114_a01-0011.TIF","krp-0114_a01-0011.TIF","Signature","Done","19059158","File","tif","2026-08-19T09:44:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","2","file:/data/krp-0114_a/krp-0114_a01-0010.TIF","/data/krp-0114_a/krp-0114_a01-0010.TIF","krp-0114_a01-0010.TIF","Signature","Done","19516032","File","tif","2026-08-19T09:43:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"14","1","file:/data/krp-0114_b/","/data/krp-0114_b","krp-0114_b","","Done","","Folder","","2026-08-19T09:19:38","false","",""
"15","14","file:/data/krp-0114_b/krp-0114_b01/","/data/krp-0114_b/krp-0114_b01","krp-0114_b01","","Done","","Folder","","2026-08-19T09:44:23","false","",""
"16","15","file:/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0001.TIF","/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0001.TIF","krp-0114_b01-0001.TIF","Signature","Done","22437676","File","tif","2026-08-19T09:44:03","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"17","15","file:/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0002.TIF","/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0002.TIF","krp-0114_b01-0002.TIF","Signature","Done","26154250","File","tif","2026-08-19T09:44:07","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"18","15","file:/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0003.TIF","/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0003.TIF","krp-0114_b01-0003.TIF","Signature","Done","24167736","File","tif","2026-08-19T09:44:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"19","14","file:/data/krp-0114_b/krp-0114_b02/","/data/krp-0114_b/krp-0114_b02","krp-0114_b02","","Done","","Folder","","2026-08-19T09:44:51","false","",""
"20","15","file:/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0004.TIF","/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0004.TIF","krp-0114_b01-0004.TIF","Signature","Done","23466694","File","tif","2026-08-19T09:44:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"21","15","file:/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0005.TIF","/data/krp-0114_b/krp-0114_b01/krp-0114_b01-0005.TIF","krp-0114_b01-0005.TIF","Signature","Done","22787194","File","tif","2026-08-19T09:44:17","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
