"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-11T14:10:08","false","",""
"2","1","file:/data/krp-0042_a/","/data/krp-0042_a","krp-0042_a","","Done","","Folder","","2026-08-11T14:09:40","false","",""
"3","2","file:/data/krp-0042_a/krp-0042_a01/","/data/krp-0042_a/krp-0042_a01","krp-0042_a01","","Done","","Folder","","2026-08-11T14:14:06","false","",""
"4","1","file:/data/krp-0042_k/","/data/krp-0042_k","krp-0042_k","","Done","","Folder","","2026-08-11T14:14:29","false","",""
"5","3","file:/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0002.TIF","/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0002.TIF","krp-0042_a01-0002.TIF","Signature","Done","18459850","File","tif","2026-08-11T14:13:55","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","3","file:/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0005.TIF","/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0005.TIF","krp-0042_a01-0005.TIF","Signature","Done","17591392","File","tif","2026-08-11T14:14:03","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","3","file:/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0003.TIF","/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0003.TIF","krp-0042_a01-0003.TIF","Signature","Done","17973100","File","tif","2026-08-11T14:13:58","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","3","file:/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0004.TIF","/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0004.TIF","krp-0042_a01-0004.TIF","Signature","Done","18557544","File","tif","2026-08-11T14:14:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","3","file:/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0001.TIF","/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0001.TIF","krp-0042_a01-0001.TIF","Signature","Done","17664546","File","tif","2026-08-11T14:13:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","3","file:/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0006.TIF","/data/krp-0042_a/krp-0042_a01/krp-0042_a01-0006.TIF","krp-0042_a01-0006.TIF","Signature","Done","16303802","File","tif","2026-08-11T14:14:06","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","4","file:/data/krp-0042_k/krp-0042_k-0001.TIF","/data/krp-0042_k/krp-0042_k-0001.TIF","krp-0042_k-0001.TIF","Signature","Done","17581726","File","tif","2026-08-11T14:14:09","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","4","file:/data/krp-0042_k/krp-0042_k-0003.TIF","/data/krp-0042_k/krp-0042_k-0003.TIF","krp-0042_k-0003.TIF","Signature","Done","15788676","File","tif","2026-08-11T14:14:15","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","4","file:/data/krp-0042_k/krp-0042_k-0002.TIF","/data/krp-0042_k/krp-0042_k-0002.TIF","krp-0042_k-0002.TIF","Signature","Done","18388088","File","tif","2026-08-11T14:14:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"14","4","file:/data/krp-0042_k/krp-0042_k-0004.TIF","/data/krp-0042_k/krp-0042_k-0004.TIF","krp-0042_k-0004.TIF","Signature","Done","17699196","File","tif","2026-08-11T14:14:18","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"15","4","file:/data/krp-0042_k/krp-0042_k-0005.TIF","/data/krp-0042_k/krp-0042_k-0005.TIF","krp-0042_k-0005.TIF","Signature","Done","18405992","File","tif","2026-08-11T14:14:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"16","1","file:/data/krp-0042_r/","/data/krp-0042_r","krp-0042_r","","Done","","Folder","","2026-08-11T14:14:35","false","",""
"17","4","file:/data/krp-0042_k/krp-0042_k-0006.TIF","/data/krp-0042_k/krp-0042_k-0006.TIF","krp-0042_k-0006.TIF","Signature","Done","18392812","File","tif","2026-08-11T14:14:24","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"18","4","file:/data/krp-0042_k/krp-0042_k-0007.TIF","/data/krp-0042_k/krp-0042_k-0007.TIF","krp-0042_k-0007.TIF","Signature","Done","19253806","File","tif","2026-08-11T14:14:27","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"19","4","file:/data/krp-0042_k/krp-0042_k-0008.TIF","/data/krp-0042_k/krp-0042_k-0008.TIF","krp-0042_k-0008.TIF","Signature","Done","17643680","File","tif","2026-08-11T14:14:29","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"20","16","file:/data/krp-0042_r/krp-0042_r-0001.TIF","/data/krp-0042_r/krp-0042_r-0001.TIF","krp-0042_r-0001.TIF","Signature","Done","18313272","File","tif","2026-08-11T14:14:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"21","16","file:/data/krp-0042_r/krp-0042_r-0002.TIF","/data/krp-0042_r/krp-0042_r-0002.TIF","krp-0042_r-0002.TIF","Signature","Done","17653238","File","tif","2026-08-11T14:14:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
