"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-09-21T09:47:24","false","",""
"2","1","file:/data/krp-0182_k/","/data/krp-0182_k","krp-0182_k","","Done","","Folder","","2026-09-21T12:58:08","false","",""
"3","2","file:/data/krp-0182_k/krp-0182_k-0002.TIF","/data/krp-0182_k/krp-0182_k-0002.TIF","krp-0182_k-0002.TIF","Signature","Done","19365330","File","tif","2026-09-21T12:57:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"4","2","file:/data/krp-0182_k/krp-0182_k-0001.TIF","/data/krp-0182_k/krp-0182_k-0001.TIF","krp-0182_k-0001.TIF","Signature","Done","18100092","File","tif","2026-09-21T12:57:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"5","2","file:/data/krp-0182_k/krp-0182_k-0003.TIF","/data/krp-0182_k/krp-0182_k-0003.TIF","krp-0182_k-0003.TIF","Signature","Done","20881628","File","tif","2026-09-21T12:57:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","2","file:/data/krp-0182_k/krp-0182_k-0004.TIF","/data/krp-0182_k/krp-0182_k-0004.TIF","krp-0182_k-0004.TIF","Signature","Done","20154828","File","tif","2026-09-21T12:57:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","2","file:/data/krp-0182_k/krp-0182_k-0005.TIF","/data/krp-0182_k/krp-0182_k-0005.TIF","krp-0182_k-0005.TIF","Signature","Done","20560502","File","tif","2026-09-21T12:57:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","2","file:/data/krp-0182_k/krp-0182_k-0006.TIF","/data/krp-0182_k/krp-0182_k-0006.TIF","krp-0182_k-0006.TIF","Signature","Done","19793316","File","tif","2026-09-21T12:57:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","2","file:/data/krp-0182_k/krp-0182_k-0007.TIF","/data/krp-0182_k/krp-0182_k-0007.TIF","krp-0182_k-0007.TIF","Signature","Done","19870688","File","tif","2026-09-21T12:57:57","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","2","file:/data/krp-0182_k/krp-0182_k-0008.TIF","/data/krp-0182_k/krp-0182_k-0008.TIF","krp-0182_k-0008.TIF","Signature","Done","18474392","File","tif","2026-09-21T12:58:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","2","file:/data/krp-0182_k/krp-0182_k-0009.TIF","/data/krp-0182_k/krp-0182_k-0009.TIF","krp-0182_k-0009.TIF","Signature","Done","21220478","File","tif","2026-09-21T12:58:03","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","2","file:/data/krp-0182_k/krp-0182_k-0010.TIF","/data/krp-0182_k/krp-0182_k-0010.TIF","krp-0182_k-0010.TIF","Signature","Done","19245670","File","tif","2026-09-21T12:58:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","2","file:/data/krp-0182_k/krp-0182_k-0011.TIF","/data/krp-0182_k/krp-0182_k-0011.TIF","krp-0182_k-0011.TIF","Signature","Done","19382170","File","tif","2026-09-21T12:58:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"14","1","file:/data/krp-0182_r/","/data/krp-0182_r","krp-0182_r","","Done","","Folder","","2026-09-21T12:58:41","false","",""
"15","14","file:/data/krp-0182_r/krp-0182_r-0001.TIF","/data/krp-0182_r/krp-0182_r-0001.TIF","krp-0182_r-0001.TIF","Signature","Done","17823800","File","tif","2026-09-21T12:58:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"16","14","file:/data/krp-0182_r/krp-0182_r-0002.TIF","/data/krp-0182_r/krp-0182_r-0002.TIF","krp-0182_r-0002.TIF","Signature","Done","17604878","File","tif","2026-09-21T12:58:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"17","14","file:/data/krp-0182_r/krp-0182_r-0003.TIF","/data/krp-0182_r/krp-0182_r-0003.TIF","krp-0182_r-0003.TIF","Signature","Done","18046222","File","tif","2026-09-21T12:58:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"18","1","file:/data/krp-0182_s/","/data/krp-0182_s","krp-0182_s","","Done","","Folder","","2026-09-21T09:48:14","false","",""
"19","14","file:/data/krp-0182_r/krp-0182_r-0004.TIF","/data/krp-0182_r/krp-0182_r-0004.TIF","krp-0182_r-0004.TIF","Signature","Done","18107034","File","tif","2026-09-21T12:58:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"20","18","file:/data/krp-0182_s/krp-0182_s01/","/data/krp-0182_s/krp-0182_s01","krp-0182_s01","","Done","","Folder","","2026-09-21T12:59:08","false","",""
"21","14","file:/data/krp-0182_r/krp-0182_r-0005.TIF","/data/krp-0182_r/krp-0182_r-0005.TIF","krp-0182_r-0005.TIF","Signature","Done","17079368","File","tif","2026-09-21T12:58:22","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"22","14","file:/data/krp-0182_r/krp-0182_r-0006.TIF","/data/krp-0182_r/krp-0182_r-0006.TIF","krp-0182_r-0006.TIF","Signature","Done","17714158","File","tif","2026-09-21T12:58:24","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"23","14","file:/data/krp-0182_r/krp-0182_r-0007.TIF","/data/krp-0182_r/krp-0182_r-0007.TIF","krp-0182_r-0007.TIF","Signature","Done","17151750","File","tif","2026-09-21T12:58:27","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"24","14","file:/data/krp-0182_r/krp-0182_r-0008.TIF","/data/krp-0182_r/krp-0182_r-0008.TIF","krp-0182_r-0008.TIF","Signature","Done","17451964","File","tif","2026-09-21T12:58:30","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"25","14","file:/data/krp-0182_r/krp-0182_r-0009.TIF","/data/krp-0182_r/krp-0182_r-0009.TIF","krp-0182_r-0009.TIF","Signature","Done","17898866","File","tif","2026-09-21T12:58:33","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"26","14","file:/data/krp-0182_r/krp-0182_r-0010.TIF","/data/krp-0182_r/krp-0182_r-0010.TIF","krp-0182_r-0010.TIF","Signature","Done","18538278","File","tif","2026-09-21T12:58:36","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"27","14","file:/data/krp-0182_r/krp-0182_r-0011.TIF","/data/krp-0182_r/krp-0182_r-0011.TIF","krp-0182_r-0011.TIF","Signature","Done","18015116","File","tif","2026-09-21T12:58:39","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"28","14","file:/data/krp-0182_r/krp-0182_r-0012.TIF","/data/krp-0182_r/krp-0182_r-0012.TIF","krp-0182_r-0012.TIF","Signature","Done","17616894","File","tif","2026-09-21T12:58:41","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"29","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0001.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0001.TIF","krp-0182_s01-0001.TIF","Signature","Done","17738780","File","tif","2026-09-21T12:58:44","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"30","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0002.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0002.TIF","krp-0182_s01-0002.TIF","Signature","Done","19019536","File","tif","2026-09-21T12:58:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"31","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0003.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0003.TIF","krp-0182_s01-0003.TIF","Signature","Done","17330326","File","tif","2026-09-21T12:58:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"32","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0004.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0004.TIF","krp-0182_s01-0004.TIF","Signature","Done","18425098","File","tif","2026-09-21T12:58:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"33","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0005.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0005.TIF","krp-0182_s01-0005.TIF","Signature","Done","18079986","File","tif","2026-09-21T12:58:54","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"34","18","file:/data/krp-0182_s/krp-0182_s02/","/data/krp-0182_s/krp-0182_s02","krp-0182_s02","","Done","","Folder","","2026-09-21T12:59:28","false","",""
"35","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0006.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0006.TIF","krp-0182_s01-0006.TIF","Signature","Done","18589268","File","tif","2026-09-21T12:58:57","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"36","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0007.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0007.TIF","krp-0182_s01-0007.TIF","Signature","Done","17092614","File","tif","2026-09-21T12:59:00","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"37","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0008.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0008.TIF","krp-0182_s01-0008.TIF","Signature","Done","18169172","File","tif","2026-09-21T12:59:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"38","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0009.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0009.TIF","krp-0182_s01-0009.TIF","Signature","Done","17838824","File","tif","2026-09-21T12:59:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"39","20","file:/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0010.TIF","/data/krp-0182_s/krp-0182_s01/krp-0182_s01-0010.TIF","krp-0182_s01-0010.TIF","Signature","Done","16828138","File","tif","2026-09-21T12:59:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"40","34","file:/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0001.TIF","/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0001.TIF","krp-0182_s02-0001.TIF","Signature","Done","18160084","File","tif","2026-09-21T12:59:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"41","34","file:/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0002.TIF","/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0002.TIF","krp-0182_s02-0002.TIF","Signature","Done","18489392","File","tif","2026-09-21T12:59:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"42","34","file:/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0003.TIF","/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0003.TIF","krp-0182_s02-0003.TIF","Signature","Done","18649826","File","tif","2026-09-21T12:59:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"43","34","file:/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0004.TIF","/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0004.TIF","krp-0182_s02-0004.TIF","Signature","Done","18613244","File","tif","2026-09-21T12:59:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"44","34","file:/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0005.TIF","/data/krp-0182_s/krp-0182_s02/krp-0182_s02-0005.TIF","krp-0182_s02-0005.TIF","Signature","Done","17078052","File","tif","2026-09-21T12:59:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
