"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-12T11:05:08","false","",""
"2","1","file:/data/krp-0047_b/","/data/krp-0047_b","krp-0047_b","","Done","","Folder","","2026-08-12T11:04:10","false","",""
"3","2","file:/data/krp-0047_b/krp-0047_b01/","/data/krp-0047_b/krp-0047_b01","krp-0047_b01","","Done","","Folder","","2026-08-12T11:07:28","false","",""
"4","2","file:/data/krp-0047_b/krp-0047_b02/","/data/krp-0047_b/krp-0047_b02","krp-0047_b02","","Done","","Folder","","2026-08-12T11:07:34","false","",""
"5","1","file:/data/krp-0047_k/","/data/krp-0047_k","krp-0047_k","","Done","","Folder","","2026-08-12T11:08:34","false","",""
"6","3","file:/data/krp-0047_b/krp-0047_b01/krp-0047_b01-0002.TIF","/data/krp-0047_b/krp-0047_b01/krp-0047_b01-0002.TIF","krp-0047_b01-0002.TIF","Signature","Done","17902832","File","tif","2026-08-12T11:07:28","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","3","file:/data/krp-0047_b/krp-0047_b01/krp-0047_b01-0001.TIF","/data/krp-0047_b/krp-0047_b01/krp-0047_b01-0001.TIF","krp-0047_b01-0001.TIF","Signature","Done","19642116","File","tif","2026-08-12T11:07:26","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","4","file:/data/krp-0047_b/krp-0047_b02/krp-0047_b02-0002.TIF","/data/krp-0047_b/krp-0047_b02/krp-0047_b02-0002.TIF","krp-0047_b02-0002.TIF","Signature","Done","21015018","File","tif","2026-08-12T11:07:34","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","5","file:/data/krp-0047_k/krp-0047_k-0001.TIF","/data/krp-0047_k/krp-0047_k-0001.TIF","krp-0047_k-0001.TIF","Signature","Done","18508018","File","tif","2026-08-12T11:07:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","5","file:/data/krp-0047_k/krp-0047_k-0002.TIF","/data/krp-0047_k/krp-0047_k-0002.TIF","krp-0047_k-0002.TIF","Signature","Done","20967072","File","tif","2026-08-12T11:07:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","5","file:/data/krp-0047_k/krp-0047_k-0003.TIF","/data/krp-0047_k/krp-0047_k-0003.TIF","krp-0047_k-0003.TIF","Signature","Done","20377398","File","tif","2026-08-12T11:07:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","4","file:/data/krp-0047_b/krp-0047_b02/krp-0047_b02-0001.TIF","/data/krp-0047_b/krp-0047_b02/krp-0047_b02-0001.TIF","krp-0047_b02-0001.TIF","Signature","Done","22269192","File","tif","2026-08-12T11:07:31","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","5","file:/data/krp-0047_k/krp-0047_k-0004.TIF","/data/krp-0047_k/krp-0047_k-0004.TIF","krp-0047_k-0004.TIF","Signature","Done","21661308","File","tif","2026-08-12T11:07:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"14","5","file:/data/krp-0047_k/krp-0047_k-0005.TIF","/data/krp-0047_k/krp-0047_k-0005.TIF","krp-0047_k-0005.TIF","Signature","Done","20624060","File","tif","2026-08-12T11:07:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"15","5","file:/data/krp-0047_k/krp-0047_k-0006.TIF","/data/krp-0047_k/krp-0047_k-0006.TIF","krp-0047_k-0006.TIF","Signature","Done","21169614","File","tif","2026-08-12T11:07:52","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"16","5","file:/data/krp-0047_k/krp-0047_k-0007.TIF","/data/krp-0047_k/krp-0047_k-0007.TIF","krp-0047_k-0007.TIF","Signature","Done","20315078","File","tif","2026-08-12T11:07:55","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"17","5","file:/data/krp-0047_k/krp-0047_k-0008.TIF","/data/krp-0047_k/krp-0047_k-0008.TIF","krp-0047_k-0008.TIF","Signature","Done","20772668","File","tif","2026-08-12T11:07:59","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"18","5","file:/data/krp-0047_k/krp-0047_k-0009.TIF","/data/krp-0047_k/krp-0047_k-0009.TIF","krp-0047_k-0009.TIF","Signature","Done","19211328","File","tif","2026-08-12T11:08:01","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"19","5","file:/data/krp-0047_k/krp-0047_k-0010.TIF","/data/krp-0047_k/krp-0047_k-0010.TIF","krp-0047_k-0010.TIF","Signature","Done","20593314","File","tif","2026-08-12T11:08:04","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"20","5","file:/data/krp-0047_k/krp-0047_k-0011.TIF","/data/krp-0047_k/krp-0047_k-0011.TIF","krp-0047_k-0011.TIF","Signature","Done","19968502","File","tif","2026-08-12T11:08:07","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"21","5","file:/data/krp-0047_k/krp-0047_k-0012.TIF","/data/krp-0047_k/krp-0047_k-0012.TIF","krp-0047_k-0012.TIF","Signature","Done","21393496","File","tif","2026-08-12T11:08:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"22","5","file:/data/krp-0047_k/krp-0047_k-0013.TIF","/data/krp-0047_k/krp-0047_k-0013.TIF","krp-0047_k-0013.TIF","Signature","Done","19486830","File","tif","2026-08-12T11:08:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"23","5","file:/data/krp-0047_k/krp-0047_k-0014.TIF","/data/krp-0047_k/krp-0047_k-0014.TIF","krp-0047_k-0014.TIF","Signature","Done","20592068","File","tif","2026-08-12T11:08:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"24","5","file:/data/krp-0047_k/krp-0047_k-0015.TIF","/data/krp-0047_k/krp-0047_k-0015.TIF","krp-0047_k-0015.TIF","Signature","Done","19817610","File","tif","2026-08-12T11:08:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"25","1","file:/data/krp-0047_r/","/data/krp-0047_r","krp-0047_r","","Done","","Folder","","2026-08-12T11:09:33","false","",""
"26","5","file:/data/krp-0047_k/krp-0047_k-0016.TIF","/data/krp-0047_k/krp-0047_k-0016.TIF","krp-0047_k-0016.TIF","Signature","Done","21461656","File","tif","2026-08-12T11:08:22","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"27","5","file:/data/krp-0047_k/krp-0047_k-0017.TIF","/data/krp-0047_k/krp-0047_k-0017.TIF","krp-0047_k-0017.TIF","Signature","Done","20303160","File","tif","2026-08-12T11:08:25","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"28","5","file:/data/krp-0047_k/krp-0047_k-0018.TIF","/data/krp-0047_k/krp-0047_k-0018.TIF","krp-0047_k-0018.TIF","Signature","Done","20704496","File","tif","2026-08-12T11:08:28","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"29","5","file:/data/krp-0047_k/krp-0047_k-0019.TIF","/data/krp-0047_k/krp-0047_k-0019.TIF","krp-0047_k-0019.TIF","Signature","Done","20694670","File","tif","2026-08-12T11:08:31","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"30","5","file:/data/krp-0047_k/krp-0047_k-0020.TIF","/data/krp-0047_k/krp-0047_k-0020.TIF","krp-0047_k-0020.TIF","Signature","Done","19851762","File","tif","2026-08-12T11:08:34","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"31","25","file:/data/krp-0047_r/krp-0047_r-0001.TIF","/data/krp-0047_r/krp-0047_r-0001.TIF","krp-0047_r-0001.TIF","Signature","Done","18128674","File","tif","2026-08-12T11:08:37","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"32","25","file:/data/krp-0047_r/krp-0047_r-0002.TIF","/data/krp-0047_r/krp-0047_r-0002.TIF","krp-0047_r-0002.TIF","Signature","Done","18350948","File","tif","2026-08-12T11:08:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"33","25","file:/data/krp-0047_r/krp-0047_r-0003.TIF","/data/krp-0047_r/krp-0047_r-0003.TIF","krp-0047_r-0003.TIF","Signature","Done","18893258","File","tif","2026-08-12T11:08:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"34","25","file:/data/krp-0047_r/krp-0047_r-0004.TIF","/data/krp-0047_r/krp-0047_r-0004.TIF","krp-0047_r-0004.TIF","Signature","Done","18874836","File","tif","2026-08-12T11:08:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
