"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-12T13:37:03","false","",""
"2","1","file:/data/krp-0058_b/","/data/krp-0058_b","krp-0058_b","","Done","","Folder","","2026-08-12T13:35:57","false","",""
"3","2","file:/data/krp-0058_b/krp-0058_b01/","/data/krp-0058_b/krp-0058_b01","krp-0058_b01","","Done","","Folder","","2026-08-12T13:38:48","false","",""
"4","2","file:/data/krp-0058_b/krp-0058_b02/","/data/krp-0058_b/krp-0058_b02","krp-0058_b02","","Done","","Folder","","2026-08-12T13:38:56","false","",""
"5","3","file:/data/krp-0058_b/krp-0058_b01/krp-0058_b01-0001.TIF","/data/krp-0058_b/krp-0058_b01/krp-0058_b01-0001.TIF","krp-0058_b01-0001.TIF","Signature","Done","20805894","File","tif","2026-08-12T13:38:45","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","2","file:/data/krp-0058_b/krp-0058_b03/","/data/krp-0058_b/krp-0058_b03","krp-0058_b03","","Done","","Folder","","2026-08-12T13:39:23","false","",""
"7","3","file:/data/krp-0058_b/krp-0058_b01/krp-0058_b01-0002.TIF","/data/krp-0058_b/krp-0058_b01/krp-0058_b01-0002.TIF","krp-0058_b01-0002.TIF","Signature","Done","21129122","File","tif","2026-08-12T13:38:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","4","file:/data/krp-0058_b/krp-0058_b02/krp-0058_b02-0001.TIF","/data/krp-0058_b/krp-0058_b02/krp-0058_b02-0001.TIF","krp-0058_b02-0001.TIF","Signature","Done","19147002","File","tif","2026-08-12T13:38:51","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","4","file:/data/krp-0058_b/krp-0058_b02/krp-0058_b02-0002.TIF","/data/krp-0058_b/krp-0058_b02/krp-0058_b02-0002.TIF","krp-0058_b02-0002.TIF","Signature","Done","19362764","File","tif","2026-08-12T13:38:53","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","4","file:/data/krp-0058_b/krp-0058_b02/krp-0058_b02-0003.TIF","/data/krp-0058_b/krp-0058_b02/krp-0058_b02-0003.TIF","krp-0058_b02-0003.TIF","Signature","Done","16849898","File","tif","2026-08-12T13:38:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0001.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0001.TIF","krp-0058_b03-0001.TIF","Signature","Done","19406442","File","tif","2026-08-12T13:38:59","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0002.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0002.TIF","krp-0058_b03-0002.TIF","Signature","Done","20246786","File","tif","2026-08-12T13:39:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0003.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0003.TIF","krp-0058_b03-0003.TIF","Signature","Done","17989814","File","tif","2026-08-12T13:39:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"14","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0004.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0004.TIF","krp-0058_b03-0004.TIF","Signature","Done","19271004","File","tif","2026-08-12T13:39:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"15","2","file:/data/krp-0058_b/krp-0058_b04/","/data/krp-0058_b/krp-0058_b04","krp-0058_b04","","Done","","Folder","","2026-08-12T13:39:26","false","",""
"16","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0005.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0005.TIF","krp-0058_b03-0005.TIF","Signature","Done","19552796","File","tif","2026-08-12T13:39:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"17","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0006.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0006.TIF","krp-0058_b03-0006.TIF","Signature","Done","19196216","File","tif","2026-08-12T13:39:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"18","2","file:/data/krp-0058_b/krp-0058_b05/","/data/krp-0058_b/krp-0058_b05","krp-0058_b05","","Done","","Folder","","2026-08-12T13:39:32","false","",""
"19","6","file:/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0007.TIF","/data/krp-0058_b/krp-0058_b03/krp-0058_b03-0007.TIF","krp-0058_b03-0007.TIF","Signature","Done","18224278","File","tif","2026-08-12T13:39:17","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
