"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-19T11:50:10","false","",""
"2","1","file:/data/krp-0124_a/","/data/krp-0124_a","krp-0124_a","","Done","","Folder","","2026-08-20T06:41:54","false","",""
"3","1","file:/data/krp-0124_b/","/data/krp-0124_b","krp-0124_b","","Done","","Folder","","2026-08-19T11:47:18","false","",""
"4","3","file:/data/krp-0124_b/krp-0124_b01/","/data/krp-0124_b/krp-0124_b01","krp-0124_b01","","Done","","Folder","","2026-08-20T06:42:13","false","",""
"5","2","file:/data/krp-0124_a/krp-0124_a01-0006.TIF","/data/krp-0124_a/krp-0124_a01-0006.TIF","krp-0124_a01-0006.TIF","Signature","Done","18583482","File","tif","2026-08-20T06:41:50","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","2","file:/data/krp-0124_a/krp-0124_a01-0005.TIF","/data/krp-0124_a/krp-0124_a01-0005.TIF","krp-0124_a01-0005.TIF","Signature","Done","18280730","File","tif","2026-08-20T06:41:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","2","file:/data/krp-0124_a/krp-0124_a01-0002.TIF","/data/krp-0124_a/krp-0124_a01-0002.TIF","krp-0124_a01-0002.TIF","Signature","Done","18090482","File","tif","2026-08-20T06:41:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","2","file:/data/krp-0124_a/krp-0124_a01-0001.TIF","/data/krp-0124_a/krp-0124_a01-0001.TIF","krp-0124_a01-0001.TIF","Signature","Done","18199580","File","tif","2026-08-20T06:41:28","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","2","file:/data/krp-0124_a/krp-0124_a01-0004.TIF","/data/krp-0124_a/krp-0124_a01-0004.TIF","krp-0124_a01-0004.TIF","Signature","Done","18678838","File","tif","2026-08-20T06:41:42","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","4","file:/data/krp-0124_b/krp-0124_b01/krp-0124_b01-0002.TIF","/data/krp-0124_b/krp-0124_b01/krp-0124_b01-0002.TIF","krp-0124_b01-0002.TIF","Signature","Done","20029480","File","tif","2026-08-20T06:42:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
