"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-12T14:07:40","false","",""
"2","1","file:/data/krp-0060_b/","/data/krp-0060_b","krp-0060_b","","Done","","Folder","","2026-08-12T14:06:28","false","",""
"3","2","file:/data/krp-0060_b/krp-0060_b01/","/data/krp-0060_b/krp-0060_b01","krp-0060_b01","","Done","","Folder","","2026-08-13T06:52:35","false","",""
"4","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0003.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0003.TIF","krp-0060_b01-0003.TIF","Signature","Done","19293970","File","tif","2026-08-13T06:51:48","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"5","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0002.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0002.TIF","krp-0060_b01-0002.TIF","Signature","Done","19112188","File","tif","2026-08-13T06:51:39","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0001.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0001.TIF","krp-0060_b01-0001.TIF","Signature","Done","19402392","File","tif","2026-08-13T06:51:31","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0004.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0004.TIF","krp-0060_b01-0004.TIF","Signature","Done","19004458","File","tif","2026-08-13T06:51:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0005.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0005.TIF","krp-0060_b01-0005.TIF","Signature","Done","18342828","File","tif","2026-08-13T06:52:04","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0006.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0006.TIF","krp-0060_b01-0006.TIF","Signature","Done","19480872","File","tif","2026-08-13T06:52:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","3","file:/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0007.TIF","/data/krp-0060_b/krp-0060_b01/krp-0060_b01-0007.TIF","krp-0060_b01-0007.TIF","Signature","Done","19228482","File","tif","2026-08-13T06:52:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","2","file:/data/krp-0060_b/krp-0060_b02/","/data/krp-0060_b/krp-0060_b02","krp-0060_b02","","Done","","Folder","","2026-08-13T06:52:38","false","",""
