"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-18T09:38:34","false","",""
"2","1","file:/data/krp-0093_k/","/data/krp-0093_k","krp-0093_k","","Done","","Folder","","2026-08-18T12:03:32","false","",""
"3","1","file:/data/krp-0093_r/","/data/krp-0093_r","krp-0093_r","","Done","","Folder","","2026-08-18T12:03:40","false","",""
"4","1","file:/data/krp-0093_s/","/data/krp-0093_s","krp-0093_s","","Done","","Folder","","2026-08-18T12:03:43","false","",""
"5","1","file:/data/krp-0093_z/","/data/krp-0093_z","krp-0093_z","","Done","","Folder","","2026-08-18T12:03:46","false","",""
"6","2","file:/data/krp-0093_k/krp-0093_k-0001.TIF","/data/krp-0093_k/krp-0093_k-0001.TIF","krp-0093_k-0001.TIF","Signature","Done","19711184","File","tif","2026-08-18T12:03:26","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","3","file:/data/krp-0093_r/krp-0093_r-0001.TIF","/data/krp-0093_r/krp-0093_r-0001.TIF","krp-0093_r-0001.TIF","Signature","Done","18577212","File","tif","2026-08-18T12:03:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","2","file:/data/krp-0093_k/krp-0093_k-0003.TIF","/data/krp-0093_k/krp-0093_k-0003.TIF","krp-0093_k-0003.TIF","Signature","Done","20147038","File","tif","2026-08-18T12:03:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","2","file:/data/krp-0093_k/krp-0093_k-0002.TIF","/data/krp-0093_k/krp-0093_k-0002.TIF","krp-0093_k-0002.TIF","Signature","Done","21102446","File","tif","2026-08-18T12:03:29","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","3","file:/data/krp-0093_r/krp-0093_r-0002.TIF","/data/krp-0093_r/krp-0093_r-0002.TIF","krp-0093_r-0002.TIF","Signature","Done","17710992","File","tif","2026-08-18T12:03:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","3","file:/data/krp-0093_r/krp-0093_r-0003.TIF","/data/krp-0093_r/krp-0093_r-0003.TIF","krp-0093_r-0003.TIF","Signature","Done","17832846","File","tif","2026-08-18T12:03:40","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","4","file:/data/krp-0093_s/krp-0093_s01-0001.TIF","/data/krp-0093_s/krp-0093_s01-0001.TIF","krp-0093_s01-0001.TIF","Signature","Done","18773266","File","tif","2026-08-18T12:03:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","5","file:/data/krp-0093_z/krp-0093_z-0001.TIF","/data/krp-0093_z/krp-0093_z-0001.TIF","krp-0093_z-0001.TIF","Signature","Done","19541516","File","tif","2026-08-18T12:03:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
