"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-11T12:51:08","false","",""
"2","1","file:/data/krp-0038_b/","/data/krp-0038_b","krp-0038_b","","Done","","Folder","","2026-08-11T12:50:35","false","",""
"3","2","file:/data/krp-0038_b/krp-0038_b01/","/data/krp-0038_b/krp-0038_b01","krp-0038_b01","","Done","","Folder","","2026-08-11T12:59:11","false","",""
"4","2","file:/data/krp-0038_b/krp-0038_b02/","/data/krp-0038_b/krp-0038_b02","krp-0038_b02","","Done","","Folder","","2026-08-11T12:59:15","false","",""
"5","2","file:/data/krp-0038_b/krp-0038_b03/","/data/krp-0038_b/krp-0038_b03","krp-0038_b03","","Done","","Folder","","2026-08-11T12:59:19","false","",""
"6","4","file:/data/krp-0038_b/krp-0038_b02/krp-0038_b02-0001.TIF","/data/krp-0038_b/krp-0038_b02/krp-0038_b02-0001.TIF","krp-0038_b02-0001.TIF","Signature","Done","11467952","File","tif","2026-08-11T12:59:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","4","file:/data/krp-0038_b/krp-0038_b02/krp-0038_b02-0002.TIF","/data/krp-0038_b/krp-0038_b02/krp-0038_b02-0002.TIF","krp-0038_b02-0002.TIF","Signature","Done","12341284","File","tif","2026-08-11T12:59:14","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","3","file:/data/krp-0038_b/krp-0038_b01/krp-0038_b01-0001.TIF","/data/krp-0038_b/krp-0038_b01/krp-0038_b01-0001.TIF","krp-0038_b01-0001.TIF","Signature","Done","10929948","File","tif","2026-08-11T12:59:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","2","file:/data/krp-0038_b/krp-0038_b04/","/data/krp-0038_b/krp-0038_b04","krp-0038_b04","","Done","","Folder","","2026-08-11T12:59:22","false","",""
"10","5","file:/data/krp-0038_b/krp-0038_b03/krp-0038_b03-0001.TIF","/data/krp-0038_b/krp-0038_b03/krp-0038_b03-0001.TIF","krp-0038_b03-0001.TIF","Signature","Done","12288390","File","tif","2026-08-11T12:59:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","5","file:/data/krp-0038_b/krp-0038_b03/krp-0038_b03-0002.TIF","/data/krp-0038_b/krp-0038_b03/krp-0038_b03-0002.TIF","krp-0038_b03-0002.TIF","Signature","Done","12802798","File","tif","2026-08-11T12:59:18","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","5","file:/data/krp-0038_b/krp-0038_b03/krp-0038_b03-0003.TIF","/data/krp-0038_b/krp-0038_b03/krp-0038_b03-0003.TIF","krp-0038_b03-0003.TIF","Signature","Done","11720478","File","tif","2026-08-11T12:59:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
