"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-08-12T11:50:33","false","",""
"2","1","file:/data/krp-0051_b/","/data/krp-0051_b","krp-0051_b","","Done","","Folder","","2026-08-12T11:49:34","false","",""
"3","2","file:/data/krp-0051_b/krp-0051_b01/","/data/krp-0051_b/krp-0051_b01","krp-0051_b01","","Done","","Folder","","2026-08-12T12:04:11","false","",""
"4","2","file:/data/krp-0051_b/krp-0051_b02/","/data/krp-0051_b/krp-0051_b02","krp-0051_b02","","Done","","Folder","","2026-08-12T12:04:16","false","",""
"5","1","file:/data/krp-0051_k/","/data/krp-0051_k","krp-0051_k","","Done","","Folder","","2026-08-12T12:05:21","false","",""
"6","3","file:/data/krp-0051_b/krp-0051_b01/krp-0051_b01-0001.TIF","/data/krp-0051_b/krp-0051_b01/krp-0051_b01-0001.TIF","krp-0051_b01-0001.TIF","Signature","Done","17774518","File","tif","2026-08-12T12:04:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","3","file:/data/krp-0051_b/krp-0051_b01/krp-0051_b01-0003.TIF","/data/krp-0051_b/krp-0051_b01/krp-0051_b01-0003.TIF","krp-0051_b01-0003.TIF","Signature","Done","17099146","File","tif","2026-08-12T12:04:11","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","3","file:/data/krp-0051_b/krp-0051_b01/krp-0051_b01-0002.TIF","/data/krp-0051_b/krp-0051_b01/krp-0051_b01-0002.TIF","krp-0051_b01-0002.TIF","Signature","Done","18737196","File","tif","2026-08-12T12:04:08","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","4","file:/data/krp-0051_b/krp-0051_b02/krp-0051_b02-0002.TIF","/data/krp-0051_b/krp-0051_b02/krp-0051_b02-0002.TIF","krp-0051_b02-0002.TIF","Signature","Done","15954948","File","tif","2026-08-12T12:04:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","4","file:/data/krp-0051_b/krp-0051_b02/krp-0051_b02-0001.TIF","/data/krp-0051_b/krp-0051_b02/krp-0051_b02-0001.TIF","krp-0051_b02-0001.TIF","Signature","Done","16493222","File","tif","2026-08-12T12:04:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","5","file:/data/krp-0051_k/krp-0051_k-0001.TIF","/data/krp-0051_k/krp-0051_k-0001.TIF","krp-0051_k-0001.TIF","Signature","Done","19891830","File","tif","2026-08-12T12:04:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"12","5","file:/data/krp-0051_k/krp-0051_k-0002.TIF","/data/krp-0051_k/krp-0051_k-0002.TIF","krp-0051_k-0002.TIF","Signature","Done","18566444","File","tif","2026-08-12T12:04:21","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
