"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1","","file:/data/","/data","data","","Done","","Folder","","2026-09-16T13:28:31","false","",""
"2","1","file:/data/krp-0153_a/","/data/krp-0153_a","krp-0153_a","","Done","","Folder","","2026-09-17T09:52:10","false","",""
"3","1","file:/data/krp-0153_b/","/data/krp-0153_b","krp-0153_b","","Done","","Folder","","2026-09-16T13:33:09","false","",""
"4","3","file:/data/krp-0153_b/krp-0153_b01/","/data/krp-0153_b/krp-0153_b01","krp-0153_b01","","Done","","Folder","","2026-09-17T09:52:29","false","",""
"5","2","file:/data/krp-0153_a/krp-0153_a01-0002.TIF","/data/krp-0153_a/krp-0153_a01-0002.TIF","krp-0153_a01-0002.TIF","Signature","Done","19895434","File","tif","2026-09-17T09:51:59","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"6","2","file:/data/krp-0153_a/krp-0153_a01-0001.TIF","/data/krp-0153_a/krp-0153_a01-0001.TIF","krp-0153_a01-0001.TIF","Signature","Done","19291308","File","tif","2026-09-17T09:51:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"7","2","file:/data/krp-0153_a/krp-0153_a01-0003.TIF","/data/krp-0153_a/krp-0153_a01-0003.TIF","krp-0153_a01-0003.TIF","Signature","Done","18999834","File","tif","2026-09-17T09:52:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"8","2","file:/data/krp-0153_a/krp-0153_a01-0004.TIF","/data/krp-0153_a/krp-0153_a01-0004.TIF","krp-0153_a01-0004.TIF","Signature","Done","20237710","File","tif","2026-09-17T09:52:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"9","2","file:/data/krp-0153_a/krp-0153_a01-0005.TIF","/data/krp-0153_a/krp-0153_a01-0005.TIF","krp-0153_a01-0005.TIF","Signature","Done","19082208","File","tif","2026-09-17T09:52:07","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"10","2","file:/data/krp-0153_a/krp-0153_a01-0006.TIF","/data/krp-0153_a/krp-0153_a01-0006.TIF","krp-0153_a01-0006.TIF","Signature","Done","19159790","File","tif","2026-09-17T09:52:10","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"11","3","file:/data/krp-0153_b/krp-0153_b02/","/data/krp-0153_b/krp-0153_b02","krp-0153_b02","","Done","","Folder","","2026-09-17T09:52:59","false","",""
"12","4","file:/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0001.TIF","/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0001.TIF","krp-0153_b01-0001.TIF","Signature","Done","18674748","File","tif","2026-09-17T09:52:13","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"13","4","file:/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0002.TIF","/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0002.TIF","krp-0153_b01-0002.TIF","Signature","Done","20949352","File","tif","2026-09-17T09:52:16","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"14","4","file:/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0003.TIF","/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0003.TIF","krp-0153_b01-0003.TIF","Signature","Done","20883004","File","tif","2026-09-17T09:52:19","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"15","4","file:/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0004.TIF","/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0004.TIF","krp-0153_b01-0004.TIF","Signature","Done","27430406","File","tif","2026-09-17T09:52:22","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"16","4","file:/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0005.TIF","/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0005.TIF","krp-0153_b01-0005.TIF","Signature","Done","27170198","File","tif","2026-09-17T09:52:26","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"17","4","file:/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0006.TIF","/data/krp-0153_b/krp-0153_b01/krp-0153_b01-0006.TIF","krp-0153_b01-0006.TIF","Signature","Done","19817438","File","tif","2026-09-17T09:52:29","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"18","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0001.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0001.TIF","krp-0153_b02-0001.TIF","Signature","Done","22941954","File","tif","2026-09-17T09:52:32","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"19","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0002.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0002.TIF","krp-0153_b02-0002.TIF","Signature","Done","23534646","File","tif","2026-09-17T09:52:35","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"20","3","file:/data/krp-0153_b/krp-0153_b03/","/data/krp-0153_b/krp-0153_b03","krp-0153_b03","","Done","","Folder","","2026-09-17T09:53:10","false","",""
"21","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0003.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0003.TIF","krp-0153_b02-0003.TIF","Signature","Done","23538602","File","tif","2026-09-17T09:52:38","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"22","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0004.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0004.TIF","krp-0153_b02-0004.TIF","Signature","Done","23199286","File","tif","2026-09-17T09:52:41","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"23","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0005.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0005.TIF","krp-0153_b02-0005.TIF","Signature","Done","23284314","File","tif","2026-09-17T09:52:43","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"24","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0006.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0006.TIF","krp-0153_b02-0006.TIF","Signature","Done","23281356","File","tif","2026-09-17T09:52:46","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"25","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0007.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0007.TIF","krp-0153_b02-0007.TIF","Signature","Done","20085938","File","tif","2026-09-17T09:52:49","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"26","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0008.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0008.TIF","krp-0153_b02-0008.TIF","Signature","Done","30207060","File","tif","2026-09-17T09:52:53","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"27","3","file:/data/krp-0153_b/krp-0153_b04/","/data/krp-0153_b/krp-0153_b04","krp-0153_b04","","Done","","Folder","","2026-09-17T09:53:24","false","",""
"28","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0009.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0009.TIF","krp-0153_b02-0009.TIF","Signature","Done","25260890","File","tif","2026-09-17T09:52:56","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"29","11","file:/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0010.TIF","/data/krp-0153_b/krp-0153_b02/krp-0153_b02-0010.TIF","krp-0153_b02-0010.TIF","Signature","Done","19280794","File","tif","2026-09-17T09:52:59","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"30","20","file:/data/krp-0153_b/krp-0153_b03/krp-0153_b03-0001.TIF","/data/krp-0153_b/krp-0153_b03/krp-0153_b03-0001.TIF","krp-0153_b03-0001.TIF","Signature","Done","21682218","File","tif","2026-09-17T09:53:02","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
"31","20","file:/data/krp-0153_b/krp-0153_b03/krp-0153_b03-0002.TIF","/data/krp-0153_b/krp-0153_b03/krp-0153_b03-0002.TIF","krp-0153_b03-0002.TIF","Signature","Done","21825368","File","tif","2026-09-17T09:53:05","false","","1","fmt/353","image/tiff","Tagged Image File Format",""
